0,업종,상호명,시도,구,도로명,주소,x,y
654,음식점,그카페,대구,북구,동암로38길,19(구암동),128.5697579,35.94183894
655,음식점,극동기사식당,대구,북구,3공단로,6(노원동3가),128.554221,35.89229254
656,음식점,글로브박스햄버거,대구,북구,학정동로,55(학정동),128.5673809,35.94873324
657,기타,글셈학원,대구,북구,연암로25길,34(산격동),128.5940851,35.89766113
658,음식점,금강민물장어식당,대구,북구,학정로,520(학정동),128.5654574,35.95097848
659,음식점,금강산,대구,북구,팔달로41길,31(노원동2가),128.5731821,35.88959045
660,음식점,금강산구이,대구,북구,구암로16길,6-1(태전동),128.5488746,35.93181701
661,음식점,금강식육식당,대구,북구,대불로,5(산격동),128.6150518,35.90101332
662,마트·편의점,금강식육점,대구,북구,대불로,5(산격동),128.6150518,35.90101332
663,편의시설,금강약국,대구,북구,동변로,"24,225동107호(동변동,유니버시아드선수촌)",128.6025423,35.91623317
664,편의시설,금강약국,대구,북구,동변로,24유니버시아드선수촌2단지상가225동107호(동변동),128.6025423,35.91623317
665,음식점,금강춘,대구,북구,대불로,9(산격동),128.6146212,35.901341
666,기타,금란핏,대구,북구,침산남로19길,6B동2층202호(침산동),128.5869553,35.88961278
667,음식점,금룡,대구,북구,호국로43길,8-14(서변동),128.5986658,35.92179873
668,음식점,금룡성,대구,북구,영송로,"28-1,1층(태전동)",128.5446672,35.92783781
669,음식점,금릉,대구,북구,구암로41길,13-2(구암동),128.5632982,35.93305237
670,마트·편의점,금박축산,대구,북구,호국로43길,29(서변동),128.5959056,35.9209947
671,음식점,금방진세마리치킨(경대1호점),대구,북구,산격로10길,33-1(산격동),128.6089593,35.89504182
672,음식점,금방진세마리치킨노원점,대구,북구,팔달로35길,"69,1층106,107호(노원동3가,노원휴먼프라자)",128.5701572,35.89198617
673,음식점,금보다귀한족발(금족),대구,북구,연암로,"144,1층(산격동)",128.5956205,35.89723576
674,음식점,금보보쌈삼합,대구,북구,침산남로7길,3(노원동1가),128.5794042,35.88912813
675,마트·편의점,금복상회,대구,북구,매천로18길,34관련상가A-54호(매천동),128.5432494,35.90086265
676,마트·편의점,금빛누리,대구,북구,칠곡중앙대로95길,33-1(관음동),128.5455736,35.93885278
677,편의시설,금빛약국,대구,북구,내곡로,"38,103호(사수동)",128.5098975,35.89898859
678,음식점,금산삼계탕,대구,북구,대구체육관로,51-11층(산격동),128.604758,35.89278483
679,음식점,금상,대구,북구,관음동로17길,3(관음동),128.5467731,35.93956211
680,음식점,금상뒷고기,대구,북구,관음중앙로,"53,1층(관음동)",128.5441955,35.93866785
681,음식점,금상매운탕(칠곡운암지점),대구,북구,구암로,272(구암동),128.5666139,35.93543094
682,마트·편의점,금성깐마늘(다채랑),대구,북구,매천로18길,"34B-107(매천동,농수산물도매시장관련상가)",128.5432494,35.90086265
683,음식점,금성슈퍼기사,대구,북구,노원로17길,20-1(노원동3가),128.5699884,35.89652933
684,마트·편의점,금성식품,대구,북구,팔달로33길,33(노원동3가),128.5671187,35.88994332
685,음식점,금수강산,대구,북구,장태실1길,21(팔달동),128.5408486,35.89845588
686,마트·편의점,금아식품,대구,북구,매천로15길,"7-12,2층(매천동)",128.5395988,35.90313418
687,마트·편의점,금오슈퍼,대구,북구,연암로25길,10(산격동),128.5940639,35.89560438
688,기타,금은(주),대구,북구,옥산로,"103,B101호(칠성동2가,침산1차푸르지오아파트)",128.5865966,35.88454121
689,음식점,금일수산,대구,북구,대현로9길,"56,1층(산격동)",128.6030454,35.8882875
690,음식점,금자씨,대구,북구,태암로,7-11층(태전동),128.5487576,35.92889161
691,음식점,금진면옥,대구,북구,칠곡중앙대로,"423,1층101호(관음동,태림빌딩)",128.5482921,35.9336697
692,마트·편의점,금창회마트팔달점,대구,북구,팔달로33길,20(노원동3가),128.5678769,35.88968939
693,음식점,금커피별빙수경북대점,대구,북구,대학로23길,17-11층(산격동),128.6101203,35.89426967
694,음식점,금호가든,대구,북구,화담길,169(동변동),128.6125001,35.92222149
695,음식점,금호강막창,대구,북구,노곡로3길,6(노곡동),128.5625777,35.9056204
696,음식점,금호대목련차이나,대구,북구,한강로8길,3(금호동),128.5183801,35.89657792
697,마트·편의점,금호상회,대구,북구,칠성남로43길,22(칠성동1가),128.6028345,35.8773156
698,마트·편의점,금호슈퍼,대구,북구,서변로3길,55(서변동),128.5943225,35.92153587
699,음식점,금호짬뽕전문점,대구,북구,한강로8길,"8-16,1층(금호동)",128.5172127,35.89648121
700,음식점,금호치맥,대구,북구,연암로,161(산격동),128.59545,35.89882602
701,음식점,금호해천가,대구,북구,한강로6길,"3-12,1층(사수동)",128.5164174,35.89673772
702,마트·편의점,금화식품,대구,북구,유통단지로3길,58(산격동),128.604714,35.9091525
703,마트·편의점,기라상회,대구,북구,팔달로27길,21(노원동3가),128.5654957,35.89032765
704,음식점,기막힌장어,대구,북구,매전로,"72-15,101호(태전동)",128.5476069,35.91261921
705,음식점,기모찌이이,대구,북구,칠곡중앙대로65길,"24,1층(태전동)",128.5446175,35.92606447
706,음식점,기민부엌,대구,북구,옥산로,"103,1층105,106호(칠성동2가,침산1차푸르지오아파트)",128.5865966,35.88454121
707,편의시설,기쁨큰치과,대구,북구,침산로,"168,4층403호(침산동,엠브로타워)",128.5906126,35.89119167
708,음식점,기와집와촌손칼국시보쌈,대구,북구,칠곡중앙대로77길,6-12(태전동),128.5475821,35.93126047
709,음식점,기와집전통손칼국시,대구,북구,대천로7길,6-10(읍내동),128.5533307,35.93814769
710,마트·편의점,기장수산,대구,북구,매천로2길,12(팔달동),128.5423239,35.89638143
711,음식점,기황후,대구,북구,경대로,101(복현동),128.6176747,35.88964911
712,음식점,길리(Gili)칠곡점,대구,북구,대천로7길,6-13(읍내동),128.5535978,35.93828427
713,음식점,길림성,대구,북구,팔거천동로34길,"13(동천동,1층)",128.5592158,35.93846472
714,마트·편의점,길샘마트,대구,북구,칠성남로30길,16(칠성동2가),128.5966616,35.87652669
715,음식점,길손밥집,대구,북구,유통단지로,"16지하1층13호(산격동,유통단지산업용재관)",128.6063956,35.90496577
716,마트·편의점,길수산,대구,북구,공항로5길,17(복현동),128.6175755,35.8998969
717,음식점,길안천자연산잡어매운탕,대구,북구,매천로,137(매천동),128.541779,35.9092967
718,음식점,길용이네,대구,북구,산격로9길,11(산격동),128.6038298,35.89486471
719,음식점,길조맛집,대구,북구,고성북로,23-10(고성동3가),128.5824618,35.88222144
720,음식점,김&밥김밥사무소,대구,북구,칠성시장로,42칠성야시장판매대전통3호(칠성동1가),128.6034802,35.8778191
721,음식점,김가네,대구,북구,유통단지로,"60B동103-5호(산격동,섬유제품관)",128.6096611,35.90627923
722,음식점,김가네24시진국,대구,북구,산격로,26(산격동),128.6053768,35.89279584
723,음식점,김가네국밥,대구,북구,연암로,116(산격동),128.5947831,35.89494322
724,음식점,김가네산호참숯불아나고곰장어,대구,북구,매전로,"8,1층(매천동)",128.5430301,35.90857657
725,음식점,김가네소말뚝,대구,북구,한강로6길,7-111층(사수동),128.5157369,35.89636125
726,마트·편의점,김가네야채과일,대구,북구,칠곡중앙대로,526칠곡시장D-10호(읍내동),128.551221,35.94252496
727,음식점,김가네양푼이동태탕,대구,북구,칠곡중앙대로,"504,1층(읍내동)",128.5503833,35.94028816
728,음식점,김강정서변점,대구,북구,호국로43길,25(서변동),128.5963844,35.92101239
729,음식점,김군커피,대구,북구,구암로16길,"12-1,1층(태전동)",128.5489402,35.93129675
730,음식점,김기동족발,대구,북구,학정로106길,17(학정동),128.5674377,35.95196388
731,음식점,"김낙현갈비탕,갈비찜",대구,북구,대불서길,56(산격동),128.6126589,35.90424632
732,음식점,김도령해물찜,대구,북구,칠곡중앙대로77길,9-4(태전동),128.5468351,35.9304561
733,편의시설,김동응치과의원,대구,북구,동북로,174대구은행3층(산격동),128.6116674,35.89876955
734,편의시설,김명효치과,대구,북구,대현로,93-1(대현동),128.6094377,35.88269964
735,마트·편의점,김무열순한우쇠고기삼성점,대구,북구,호암로,"40상가104호(칠성동2가,삼성아파트)",128.5937819,35.88190295
736,음식점,김민성아임넙띠기돈까스,대구,북구,칠곡중앙대로75길,28(태전동),128.5447635,35.92966769
737,음식점,김민성아임넙띠기돈까스침산점,대구,북구,중앙대로,"540,301동127호(칠성동2가,오페라코오롱하늘채)",128.5970633,35.88032705
738,음식점,김민성아임넙띠기돈까스침산점,대구,북구,중앙대로,"540,301동127호(칠성동2가,오페라코오롱하늘채)",128.5970633,35.88032705
739,편의시설,김민정치과의원,대구,북구,호암로,30(칠성동2가),128.5938775,35.88233504
740,음식점,김밥365(칠성점),대구,북구,호암로,30(칠성동2가),128.5938775,35.88233504
741,음식점,김밥나라,대구,북구,대천로,94(동천동),128.55937,35.93665513
742,음식점,김밥나라침산점,대구,북구,침산로,154(침산동),128.590994,35.88996278
743,음식점,김밥도마,대구,북구,태암남로,41(구암동),128.5520235,35.92529425
744,음식점,김밥류3899,대구,북구,매천로18길,"29,1층103호(매천동)",128.5444134,35.90415948
745,음식점,김밥매니아,대구,북구,서변로,111(서변동),128.5966097,35.92575901
746,음식점,김밥짱,대구,북구,침산로21길,36쌍용상가106동104호(침산동),128.586765,35.88754736
747,음식점,김밥천국,대구,북구,동천로23길,2(동천동),128.5603442,35.94215121
748,음식점,김밥천국,대구,북구,침산남로,"178(침산동,1층)",128.5949489,35.88724996
749,음식점,김밥천국,대구,북구,대현로19길,16(대현동),128.6099583,35.8838135
750,음식점,김밥천국,대구,북구,복현로,72상가동1층(4호복현동),128.6236756,35.89839888
751,음식점,김밥천국(검단유성점),대구,북구,검단로,"117,101호(검단동,유성종합상가일층)",128.6201346,35.90745266
752,음식점,김밥천국(학정점),대구,북구,학정동로,50(학정동),128.5676409,35.94816699
753,음식점,김밥친구,대구,북구,학남로3길,40(학정동),128.5678759,35.95217965
754,음식점,김밥친구들의수다,대구,북구,동북로,246(복현동),128.6177572,35.8950586
755,음식점,김밥파는사람들,대구,북구,대학로,133(산격동),128.6128663,35.89613637
756,음식점,김밥파는사람들(영진점),대구,북구,복현로,33(복현동),128.6241667,35.89494395
