0,업종,상호명,시도,구,도로명,주소,x,y
96,편의시설,칠곡경북약국,대구,북구,칠곡중앙대로,386-1(태전동),128.5483377,35.93021288
97,편의시설,칠곡대학약국,대구,북구,구암로15길,26(읍내동),128.5497962,35.93471282
98,편의시설,칠곡동아약국,대구,북구,구암로15길,8(읍내동),128.5495487,35.9332331
99,편의시설,칠곡두산약국,대구,북구,호국로,807-15(학정동),128.5661087,35.95680528
100,편의시설,칠곡리더스치과의원,대구,북구,칠곡중앙대로,"393,2층(태전동)",128.5478144,35.93089963
101,편의시설,칠곡명인치과의원,대구,북구,동암로12길,8홈플러스2층(동천동),128.5559672,35.94484991
102,편의시설,칠곡바른송치과의원,대구,북구,구암로17길,12층(읍내동),128.5508004,35.93345934
103,편의시설,칠곡별약국,대구,북구,팔거천동로,"222,1층101호(동천동,동천메디빌빌딩)",128.5586407,35.94365085
104,편의시설,칠곡사랑약국,대구,북구,대천로,94(동천동),128.55937,35.93665513
105,편의시설,칠곡연세치과의원,대구,북구,칠곡중앙대로,443(관음동),128.54856,35.93536174
106,편의시설,칠곡우리약국,대구,북구,동암로,6(읍내동),128.552178,35.94682129
107,편의시설,칠곡제일약국,대구,북구,칠곡중앙대로,394(태전동),128.5484247,35.93088031
108,편의시설,칠곡종합약국,대구,북구,구암로15길,29(읍내동),128.549569,35.93524265
109,편의시설,칠곡푸른약국,대구,북구,칠곡중앙대로,427(관음동),128.5483303,35.93391513
110,편의시설,칠곡현대치과의원,대구,북구,칠곡중앙대로,411(태전동),128.5479956,35.93252619
111,편의시설,칠성약국,대구,북구,칠성시장로,101층102호103호104호(칠성동1가),128.6007062,35.88259647
112,편의시설,침산동아치과의원,대구,북구,침산3동,372-3번지동아무지개아파트상가109-202,128.5877704,35.88698176
113,편의시설,침산아름다운치과,대구,북구,침산로,144화성투엠A-501호(침산동),128.5915139,35.88925904
114,편의시설,침산이튼튼치과,대구,북구,침산로,"173,3층303호(침산동,시그니처타워)",128.5896846,35.89148394
115,편의시설,침산제일약국,대구,북구,침산로,"128(침산동,동광빌딩)",128.5918422,35.887663
116,편의시설,침산흰돌치과,대구,북구,침산남로19길,"2,2층(침산동)",128.5869152,35.8894265
117,편의시설,크리스마스치과,대구,북구,내곡로,"38,402호(사수동)",128.5098975,35.89898859
118,편의시설,큰사랑치과의원,대구,북구,태암로,68(구암동),128.5552148,35.92793185
119,편의시설,탑연합치과,대구,북구,칠성동,2가20-1스펙트럼시티3층7,128.5897547,35.88507266
120,편의시설,태약국,대구,북구,학정로,"439,3층303호(동천동,칠곡메가타운)",128.5633389,35.94387919
121,편의시설,태전제일약국,대구,북구,칠곡중앙대로,302(태전동),128.54715,35.92260868
122,편의시설,튼튼약국,대구,북구,학정로106길,10(학정동),128.5665686,35.95174724
123,편의시설,튼튼약국,대구,북구,학정로106길,"10,1층(학정동)",128.5665686,35.95174724
124,편의시설,팔달온누리약국,대구,북구,팔달로,"163,1층(노원동3가)",128.5678419,35.88907869
125,편의시설,편한약국,대구,북구,원대로,42(고성동2가),128.5810205,35.88117689
126,편의시설,푸른동변약국,대구,북구,동변로,91(동변동),128.6031081,35.92101407
127,편의시설,프라자약국,대구,북구,칠성남로,226-2(칠성동1가),128.6049169,35.87593896
128,편의시설,플러스약국,대구,북구,칠성로,59(칠성동2가),128.5960624,35.87949662
129,편의시설,하나약국,대구,북구,산격2동,500-1번지대우상가201동122호,128.611466,35.90056696
130,편의시설,하나치과의원,대구,북구,칠곡중앙대로,419동아백화점별관6층(관음동),128.548114,35.9332673
131,편의시설,하늘약국,대구,북구,구리로34길,49(국우동),128.577116,35.94712125
132,편의시설,하약국,대구,북구,검단로,"114(검단동,1층)",128.6201821,35.90676742
133,편의시설,하얀미소치과,대구,북구,구암로21길,1(읍내동),128.5521721,35.9324381
134,편의시설,한국약국,대구,북구,칠성남로,225-1(칠성동1가),128.60499,35.87638144
135,편의시설,한민행복을심는치과의원,대구,북구,침산남로,175(침산동),128.5948554,35.8876952
136,편의시설,한성약국,대구,북구,칠곡중앙대로,"461(관음동,이조빌딩)",128.5488058,35.93701324
137,편의시설,한솔치과,대구,북구,구암로,"17상가305호(관음동,한양수정아파트)",128.5429342,35.93663893
138,편의시설,해민약국,대구,북구,대천로,"88,1층(동천동,경은빌딩)",128.5587372,35.93674156
139,편의시설,해바라기치과의원,대구,북구,침산로,128(침산동),128.5918422,35.887663
140,편의시설,행복한약국,대구,북구,침산남로,"155,1층(침산동)",128.5928327,35.88816829
141,편의시설,행복한e-치과의원,대구,북구,태전동,"155-34,2층",128.5444161,35.92311293
142,편의시설,현대약국,대구,북구,대현로,99(대현동),128.6099041,35.88258237
143,편의시설,형우당약국,대구,북구,팔달로,189(노원동2가),128.5707377,35.88860965
144,편의시설,혜인약국,대구,북구,산격로,50(산격동),128.6053998,35.89511578
145,편의시설,혜인약국,대구,북구,산격로,50(산격동),128.6053998,35.89511578
146,편의시설,홍'S치과의원,대구,북구,팔달로,"149,6층덕인빌딩(노원동3가)",128.5664307,35.88936773
147,편의시설,홍약국,대구,북구,침산남로,"138,1층(침산동,모모야빌딩)",128.5906901,35.88815659
148,편의시설,화성센트럴약국,대구,북구,대천로,"100,213동106호화성센트럴파크상가(동천동,화성센트럴파크아파트)",128.559966,35.93503714
149,편의시설,화창한약국,대구,북구,산격로8길,35-1(산격동),128.6092526,35.89372413
150,편의시설,황부부치과의원,대구,북구,검단로,117유성상가201호(검단동),128.6201346,35.90745266
151,편의시설,효민약국,대구,북구,태전로,15(태전동),128.5449078,35.92166388
152,편의시설,효성약국,대구,북구,칠곡중앙대로,"537,1층(읍내동)",128.5504602,35.94364923
153,편의시설,희약국,대구,북구,한강로4길,"9,106호(사수동)",128.5145507,35.89607911
154,편의시설,FM치과의원,대구,북구,학정로,435(동천동),128.5633043,35.94356118
