0,업종,상호명,시도,구,도로명,주소,x,y
1148,농·축·수산품,대박농산,대구,북구,대현로20길,12(대현동),128.6093441,35.88178759
1149,일반한식,대박바베큐호프,대구,북구,칠곡중앙대로115길,23(읍내동),128.5487555,35.94771636
1150,일반한식,대박분식,대구,북구,칠곡중앙대로,"526(읍내동,칠곡시장노점A-3호)",128.551221,35.94252496
1151,농·축·수산품,대박상회,대구,북구,서변로,"103-1,101호(서변동)",128.596581,35.92510571
1152,농·축·수산품,대박장터,대구,북구,관음중앙로,"6상가동1층4호(관음동,칠곡서한맨션)",128.545586,35.93439675
1153,일반한식,대박집경대점,대구,북구,대학로,144(복현동),128.6141757,35.89639615
1154,일반한식,대박집칠곡점,대구,북구,칠곡중앙대로,305(태전동),128.5463935,35.92296366
1155,중국식,대박짜장,대구,북구,팔거천서로,"151-8,1층(읍내동)",128.5550478,35.93818881
1156,일반한식,대박포차,대구,북구,관음동로,"57,1층(관음동)",128.5469655,35.93798552
1157,일반한식,대박황태포,대구,북구,칠성동,1가276-1번지칠성야시장판매대전통17호,128.6053366,35.87672537
1158,농·축·수산품,대백농산,대구,북구,대동로1길,37(산격동),128.6111071,35.89856477
1159,제과점,대백마트동변점베이커리,대구,북구,동변로,88(동변동),128.6035172,35.9214717
1160,일반한식,대백손칼국수,대구,북구,노본길,"22-3,1층(학정동)",128.5677584,35.95848472
1161,농·축·수산품,대복수산,대구,북구,칠곡중앙대로,526(읍내동),128.551221,35.94252496
1162,일반한식,대봉식당,대구,북구,원대로21길,11(노원동1가),128.5809381,35.88717689
1163,일반한식,대부대왕유부초밥4호점,대구,북구,영송로,"10,1층(태전동)",128.5442956,35.92627731
1164,일반한식,대부대왕유부초밥5호점,대구,북구,산격로6길,"29-4,1층(산격동)",128.608621,35.89275918
1165,일반한식,대빵대구대가리칠곡점,대구,북구,구암로,"292,1층105호(구암동)",128.5675393,35.93709786
1166,일반한식,대산식당,대구,북구,연암로,145(산격동),128.5952569,35.89758952
1167,농·축·수산품,대성건어물,대구,북구,대동로1길,34나동109호(산격동),128.6103517,35.89863699
1168,농·축·수산품,대성과일,대구,북구,칠성남로,211(칠성동1가),128.6033699,35.87648364
1169,농·축·수산품,대성과일상회,대구,북구,칠성남로,211(칠성동1가),128.6033699,35.87648364
1170,농·축·수산품,대성과일상회,대구,북구,칠성남로,211(칠성동1가),128.6033699,35.87648364
1171,일반한식,대성구내식당,대구,북구,침산로,56(칠성동2가),128.5899064,35.8813802
1172,일반한식,대성닭갈비전문점,대구,북구,유통단지로8길,13-24(산격동),128.6087314,35.90476634
1173,제과점,대성떡방앗간,대구,북구,칠곡중앙대로126길,27(읍내동),128.5546153,35.94905421
1174,제과점,대성방앗간,대구,북구,매전로,"50-10,1층(태전동)",128.5473258,35.90996239
1175,농·축·수산품,대성상회,대구,북구,노원로,14-4(노원동3가),128.564861,35.89061059
1176,농·축·수산품,대성상회,대구,북구,칠성시장로,34(칠성동1가),128.6039134,35.87702959
1177,농·축·수산품,대성상회,대구,북구,칠성시장로,19제12호(칠성동1가),128.6040649,35.87571938
1178,농·축·수산품,대성상회,대구,북구,칠성동,1가276-1,128.6053366,35.87672537
1179,농·축·수산품,대성상회,대구,북구,칠성동,1가276-1,128.6053366,35.87672537
1180,농·축·수산품,대성상회,대구,북구,대현로20길,18-1(대현동),128.6092865,35.88159651
1181,농·축·수산품,대성수산,대구,북구,칠성시장로,17(칠성동1가),128.6043454,35.87567977
1182,일반한식,대성식당,대구,북구,노원로25길,66(노원동3가),128.5710451,35.90208979
1183,일반한식,대성식당,대구,북구,호국로43길,28-6(서변동),128.5962036,35.9214295
1184,일반한식,대성식당,대구,북구,복현동,198장미아파트나동5,128.618541,35.89867502
1185,일반한식,대성식당,대구,북구,경대로,"143,3층(복현동)",128.6210728,35.89194731
1186,농·축·수산품,대신냉동수산,대구,북구,팔달로35길,54-3(노원동2가),128.5704635,35.89110031
1187,농·축·수산품,대양농산,대구,북구,칠성남로43길,4(칠성동1가),128.6033494,35.87666513
1188,약국,대양약국,대구,북구,태전로7길,2(태전동),128.5441262,35.92340097
1189,농·축·수산품,대양청과(주),대구,북구,매천로18길,34(매천동),128.5432494,35.90086265
1190,일반한식,대어회,대구,북구,칠성로,67-1(칠성동2가),128.5968152,35.87931468
1191,중국식,대연루,대구,북구,복현로,18(복현동),128.6235783,35.8937252
1192,서양음식,대영,대구,북구,검단로,8(복현동),128.6154356,35.89817355
1193,농·축·수산품,대영건어물,대구,북구,칠성시장로,17(칠성동1가),128.6043454,35.87567977
1194,중국식,대영반점,대구,북구,팔달북로11길,9(노원동3가),128.5586586,35.89208525
1195,농·축·수산품,대영상회,대구,북구,칠성남로41길,20(칠성동1가),128.6023288,35.87737462
1196,일반한식,대영숯불갈비,대구,북구,관음동로,61-1(관음동),128.547025,35.93840838
1197,일반한식,대영식당,대구,북구,연암로42길,41(산격동),128.5998662,35.90426825
1198,일반한식,대영식당,대구,북구,검단동로,"16,1층(검단동)",128.6259035,35.91316075
1199,일반한식,대영식육식당,대구,북구,검단공단로,97(검단동),128.613437,35.91367345
1200,학원,대영입시학원,대구,북구,칠곡중앙대로,605-8(읍내동),128.5514244,35.94984471
1201,일반한식,대왕꽃게탕,대구,북구,대학로,117-1(산격동),128.611767,35.89509113
1202,농·축·수산품,대왕농산,대구,북구,칠성시장로9길,15(칠성동1가),128.6023676,35.87746439
1203,제과점,대왕악마카스테라,대구,북구,침산남로,"140,1층102호(침산동,엠비프라자)",128.5909513,35.88808771
1204,스넥,대왕통닭,대구,북구,연경중앙로3길,"23,1층(연경동)",128.615879,35.9431115
1205,스넥,대왕통닭(사수점),대구,북구,내곡로,"71,1층108호(사수동)",128.5112824,35.90154909
1206,농·축·수산품,대우농산,대구,북구,칠성남로41길,16(칠성동1가),128.6024592,35.87716994
1207,농·축·수산품,대우땅콩,대구,북구,칠성시장로7길,12-1(칠성동1가),128.6033755,35.87611608
1208,서양음식,대우받는카페,대구,북구,팔거천동로4길,41-7(구암동),128.5552035,35.92746304
1209,일반한식,대우숯불갈비,대구,북구,동북로서37길,5(산격동),128.6130851,35.89922514
1210,일반한식,대우오뎅,대구,북구,산격로6길,8-3(산격동),128.6061545,35.89242183
